"","date","indicator","X1Y","X2Y","X3Y","X4Y","X5Y","X7Y","X10Y"
"345",2008-11-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"346",2008-11-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"347",2008-11-07,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"348",2008-11-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"349",2008-11-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"350",2008-11-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"351",2008-11-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"352",2008-11-14,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"353",2008-11-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"354",2008-11-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"355",2008-11-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"356",2008-11-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"357",2008-11-21,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"358",2008-11-24,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"359",2008-11-25,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"360",2008-11-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"361",2008-11-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"362",2008-11-28,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"363",2008-12-01,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"364",2008-12-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"365",2008-12-03,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"366",2008-12-04,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"367",2008-12-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"368",2008-12-08,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"369",2008-12-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"370",2008-12-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"371",2008-12-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"372",2008-12-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"373",2008-12-15,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"374",2008-12-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"375",2008-12-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"376",2008-12-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"377",2008-12-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"378",2008-12-22,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"379",2008-12-23,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"380",2008-12-24,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"381",2008-12-25,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"382",2008-12-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"383",2008-12-29,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"384",2008-12-30,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"385",2008-12-31,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"386",2009-01-01,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"387",2009-01-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"388",2009-01-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"389",2009-01-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"390",2009-01-07,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"391",2009-01-08,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"392",2009-01-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"393",2009-01-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"394",2009-01-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"395",2009-01-14,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"396",2009-01-15,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"397",2009-01-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"398",2009-01-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"399",2009-01-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"400",2009-01-21,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"401",2009-01-22,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"402",2009-01-23,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"403",2009-01-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"404",2009-01-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"405",2009-01-28,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"406",2009-01-29,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"407",2009-01-30,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"408",2009-02-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"409",2009-02-03,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"410",2009-02-04,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"411",2009-02-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"412",2009-02-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"413",2009-02-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"414",2009-02-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"415",2009-02-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"416",2009-02-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"417",2009-02-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"418",2009-02-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"419",2009-02-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"420",2009-02-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"421",2009-02-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"422",2009-02-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"423",2009-02-23,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"424",2009-02-24,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"425",2009-02-25,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"426",2009-02-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"427",2009-02-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"428",2009-03-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"429",2009-03-03,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"430",2009-03-04,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"431",2009-03-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"432",2009-03-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"433",2009-03-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"434",2009-03-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"435",2009-03-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"436",2009-03-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"437",2009-03-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"438",2009-03-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"439",2009-03-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"440",2009-03-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"441",2009-03-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"442",2009-03-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"443",2009-03-23,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"444",2009-03-24,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"445",2009-03-25,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"446",2009-03-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"447",2009-03-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"448",2009-03-30,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"449",2009-03-31,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"450",2009-04-01,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"451",2009-04-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"452",2009-04-03,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"453",2009-04-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"454",2009-04-07,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"455",2009-04-08,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"456",2009-04-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"457",2009-04-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"458",2009-04-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"459",2009-04-14,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"460",2009-04-15,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"461",2009-04-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"462",2009-04-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"463",2009-04-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"464",2009-04-21,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"465",2009-04-22,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"466",2009-04-23,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"467",2009-04-24,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"468",2009-04-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"469",2009-04-28,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"470",2009-04-29,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"471",2009-04-30,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"472",2009-05-01,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"473",2009-05-04,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"474",2009-05-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"475",2009-05-06,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"476",2009-05-07,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"477",2009-05-08,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"478",2009-05-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"479",2009-05-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"480",2009-05-13,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"481",2009-05-14,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"482",2009-05-15,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"483",2009-05-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"484",2009-05-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"485",2009-05-20,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"486",2009-05-21,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"487",2009-05-22,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"488",2009-05-25,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"489",2009-05-26,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"490",2009-05-27,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"491",2009-05-28,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"492",2009-05-29,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"493",2009-06-01,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"494",2009-06-02,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"495",2009-06-03,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"496",2009-06-04,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"497",2009-06-05,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"498",2009-06-08,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"499",2009-06-09,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"500",2009-06-10,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"501",2009-06-11,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"502",2009-06-12,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"503",2009-06-15,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"504",2009-06-16,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"505",2009-06-17,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"506",2009-06-18,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"507",2009-06-19,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"508",2009-06-22,0,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"509",2009-06-23,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"510",2009-06-24,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"511",2009-06-25,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"512",2009-06-26,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"513",2009-06-29,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"514",2009-06-30,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"515",2009-07-01,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"516",2009-07-02,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"517",2009-07-03,1,6.35,6.45,6.65,6.75,6.875,7.2,7.25
"518",2009-07-06,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"519",2009-07-07,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"520",2009-07-08,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"521",2009-07-09,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"522",2009-07-10,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"523",2009-07-13,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"524",2009-07-14,1,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"525",2009-07-15,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"526",2009-07-16,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"527",2009-07-17,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"528",2009-07-20,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"529",2009-07-21,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"530",2009-07-22,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"531",2009-07-23,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"532",2009-07-24,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"533",2009-07-27,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"534",2009-07-28,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"535",2009-07-29,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"536",2009-07-30,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"537",2009-07-31,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"538",2009-08-03,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"539",2009-08-04,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"540",2009-08-05,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"541",2009-08-06,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"542",2009-08-07,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"543",2009-08-10,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"544",2009-08-11,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"545",2009-08-12,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"546",2009-08-13,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"547",2009-08-14,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"548",2009-08-17,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"549",2009-08-18,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"550",2009-08-19,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"551",2009-08-20,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"552",2009-08-21,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"553",2009-08-24,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"554",2009-08-25,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"555",2009-08-26,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"556",2009-08-27,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"557",2009-08-28,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"558",2009-08-31,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"559",2009-09-01,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"560",2009-09-02,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"561",2009-09-03,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"562",2009-09-04,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"563",2009-09-07,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"564",2009-09-08,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"565",2009-09-09,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"566",2009-09-10,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"567",2009-09-11,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"568",2009-09-14,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"569",2009-09-15,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"570",2009-09-16,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"571",2009-09-17,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"572",2009-09-18,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"573",2009-09-21,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"574",2009-09-22,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"575",2009-09-23,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"576",2009-09-24,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"577",2009-09-25,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"578",2009-09-28,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"579",2009-09-29,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"580",2009-09-30,0,4.1,4.225,4.375,4.375,4.575,7.2,7.25
"581",2009-10-01,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"582",2009-10-02,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"583",2009-10-05,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"584",2009-10-06,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"585",2009-10-07,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"586",2009-10-08,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"587",2009-10-09,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"588",2009-10-12,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"589",2009-10-13,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"590",2009-10-14,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"591",2009-10-15,0,4.15,4.2,4.35,4.55,4.625,7.2,7.25
"592",2009-10-16,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"593",2009-10-19,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"594",2009-10-20,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"595",2009-10-21,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"596",2009-10-22,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"597",2009-10-23,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"598",2009-10-26,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"599",2009-10-27,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"600",2009-10-28,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"601",2009-10-29,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"602",2009-10-30,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"603",2009-11-02,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"604",2009-11-03,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"605",2009-11-04,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"606",2009-11-05,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"607",2009-11-06,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"608",2009-11-09,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"609",2009-11-10,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"610",2009-11-11,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"611",2009-11-12,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"612",2009-11-13,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"613",2009-11-16,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"614",2009-11-17,0,4.05,4.2,4.35,4.55,4.625,7.2,7.25
"615",2009-11-18,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"616",2009-11-19,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"617",2009-11-20,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"618",2009-11-23,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"619",2009-11-24,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"620",2009-11-25,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"621",2009-11-26,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"622",2009-11-27,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"623",2009-11-30,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"624",2009-12-01,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"625",2009-12-02,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"626",2009-12-03,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"627",2009-12-04,0,4.175,4.475,4.35,4.55,4.625,5.775,6.2
"628",2009-12-07,0,4.175,4.55,4.9,4.55,5.6,5.775,6.2
"629",2009-12-08,0,4.35,4.525,4.9,5.5,5.6,6,6.425
"630",2009-12-09,0,4.35,4.525,4.9,5.5,5.6,6,6.425
"631",2009-12-10,0,4.35,4.575,4.9,5.5,5.6,6,6.425
"632",2009-12-11,0,4.35,4.575,4.9,5.5,5.6,6,6.425
"633",2009-12-14,0,4.35,4.6,4.9,5.5,5.6,6,6.425
"634",2009-12-15,0,4.35,4.6,4.9,5.5,5.6,6,6.425
"635",2009-12-16,0,4.35,4.625,4.9,5.5,5.6,6,6.425
"636",2009-12-17,0,4.5,4.7,4.9,5.5,5.6,6,6.425
"637",2009-12-18,0,4.475,4.675,4.9,5.5,5.6,6,6.425
"638",2009-12-21,0,4.45,4.7,4.9,5.5,5.6,6,6.425
"639",2009-12-22,0,4.45,4.675,4.9,5.5,5.6,6,6.425
"640",2009-12-23,0,4.475,4.675,4.9,5.5,5.6,6,6.425
"641",2009-12-24,0,4.475,4.675,4.9,5.5,5.6,6,6.425
"642",2009-12-25,0,4.475,4.675,4.9,5.5,5.6,6,6.425
"643",2009-12-28,0,4.475,4.725,4.9,5.5,5.6,6,6.425
"644",2009-12-29,0,4.475,4.7,4.9,5.5,5.6,6,6.425
"645",2009-12-30,0,4.475,4.7,4.9,5.5,5.6,6,6.425
"646",2009-12-31,0,4.475,4.7,4.9,5.5,5.6,6,6.425
"647",2010-01-01,0,4.475,4.7,4.9,5.5,5.6,6,6.425
"648",2010-01-04,0,4.475,4.75,5.1125,5.6,5.75,6.325,6.85
"649",2010-01-05,0,4.425,4.625,4.95,5.45,5.625,6.225,6.7
"650",2010-01-06,0,4.425,4.525,4.975,5.425,5.675,6.225,6.7
"651",2010-01-07,0,4.4,4.5,4.925,5.4,5.65,6.275,6.7
"652",2010-01-08,0,4.4,4.6,5,5.45,5.7,6.3,6.75
"653",2010-01-11,0,4.4,4.625,5.025,5.425,5.675,6.275,6.7
"654",2010-01-12,0,4.425,4.6,5.05,5.45,5.725,6.275,6.7
"655",2010-01-13,0,4.45,4.675,5.075,5.5,5.8,6.3,6.7
"656",2010-01-14,0,4.4,4.65,5.075,5.525,5.825,6.325,6.75
"657",2010-01-15,0,4.35,4.625,5.05,5.525,5.825,6.275,6.75
"658",2010-01-18,0,4.4,4.625,5.1,5.525,5.8,6.275,6.75
"659",2010-01-19,0,4.425,4.65,5.1,5.575,5.875,6.275,6.75
"660",2010-01-20,0,4.375,4.675,5.125,5.6,5.825,6.2,6.75
"661",2010-01-21,0,4.375,4.6875,5.175,5.725,5.925,6.3,6.775
"662",2010-01-22,0,4.375,4.6875,5.175,5.7,5.85,6.225,6.775
"663",2010-01-25,0,4.4,4.7,5.175,5.7,5.85,6.225,6.775
"664",2010-01-26,0,4.4,4.7,5.175,5.7,5.85,6.225,6.775
"665",2010-01-27,0,4.425,4.75,5.225,5.775,5.975,6.3,6.8
"666",2010-01-28,0,4.45,4.75,5.225,5.8,6,6.25,6.8
"667",2010-01-29,0,4.45,4.725,5.2,5.775,5.95,6.325,6.8
"668",2010-02-01,0,4.425,4.725,5.225,5.8,5.95,6.275,6.8
"669",2010-02-02,0,4.425,4.725,5.225,5.75,5.95,6.3,6.8
"670",2010-02-03,0,4.425,4.65,5.125,5.7,5.925,6.225,6.7
"671",2010-02-04,0,4.375,4.65,5.125,5.7,5.95,6.225,6.7
"672",2010-02-05,0,4.425,4.65,5.2,5.725,6.025,6.325,6.775
"673",2010-02-08,0,4.4,4.65,5.175,5.75,6,6.225,6.7
"674",2010-02-09,0,4.35,4.6,5.175,5.725,6,6.225,6.7
"675",2010-02-10,0,4.325,4.65,5.15,5.725,6,6.225,6.7
"676",2010-02-11,0,4.275,4.6,5.1175,5.675,5.95,6.225,6.7
"677",2010-02-12,0,4.25,4.6,5.1175,5.65,5.975,6.2,6.675
"678",2010-02-15,0,4.3,4.625,5.125,5.65,5.975,6.2,6.675
"679",2010-02-16,0,4.275,4.55,5.125,5.7,5.975,6.2,6.675
"680",2010-02-17,0,4.25,4.55,5.1,5.675,5.9,6.2,6.675
"681",2010-02-18,0,4.25,4.5,5.1,5.675,5.95,6.2,6.675
"682",2010-02-19,0,4.275,4.575,5.125,5.7,5.975,6.2,6.675
"683",2010-02-22,0,4.25,4.55,5.125,5.65,5.975,6.2,6.675
"684",2010-02-23,0,4.175,4.525,5.1,5.625,5.95,6.2,6.675
"685",2010-02-24,0,4.175,4.525,5.1,5.6,5.925,6.15,6.675
"686",2010-02-25,0,4.175,4.55,5.1,5.6,5.925,6.15,6.675
"687",2010-02-26,0,4.2,4.55,5.1,5.625,5.925,6.15,6.675
"688",2010-03-01,0,4.2,4.55,5.1,5.625,5.925,6.15,6.675
"689",2010-03-02,0,4.175,4.55,5.1,5.625,5.925,6.15,6.675
"690",2010-03-03,0,4.2,4.55,5.1,5.625,5.925,6.15,6.675
"691",2010-03-04,0,4.2,4.525,5.1,5.65,5.925,6.175,6.675
"692",2010-03-05,0,4.2,4.525,5.1,5.6,5.925,6.2,6.675
"693",2010-03-08,0,4.2,4.55,5.075,5.6,5.925,6.2,6.675
