"","X1Y","X2Y","X3Y","X4Y","X5Y","X7Y","X10Y","X12Y","X15Y"
"2006-10-04",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-05",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-06",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-09",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-10",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-11",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-12",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-13",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-16",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-17",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-18",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-19",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-20",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-23",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-24",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-25",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-26",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-27",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-30",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-10-31",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-01",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-02",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-03",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-06",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-07",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-08",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-09",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-10",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-13",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-14",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-15",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-16",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-17",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-20",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-21",1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
"2006-11-22",1.805,1.845,1.885,1.945,1.995,2.08,2.135,2.345,2.425
"2006-11-23",1.805,1.855,1.915,1.965,2.025,2.1,2.165,2.345,2.425
"2006-11-24",1.815,1.865,1.925,1.975,2.05,2.115,2.17,2.345,2.425
"2006-11-27",1.815,1.865,1.925,1.975,2.05,2.115,2.17,2.345,2.425
"2006-11-28",1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
"2006-11-29",1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
"2006-11-30",1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
"2006-12-01",1.8,1.85,1.915,1.965,2.025,2.085,2.17,2.205,2.245
"2006-12-04",1.8,1.855,1.89,1.97,2.025,2.085,2.18,2.205,2.245
"2006-12-05",1.8,1.855,1.9,1.965,2.02,2.085,2.195,2.205,2.245
"2006-12-06",1.8,1.855,1.9,1.965,2.02,2.085,2.195,2.205,2.245
"2006-12-07",1.815,1.855,1.91,1.97,2.03,2.09,2.18,2.205,2.245
"2006-12-08",1.815,1.855,1.91,1.97,2.03,2.09,2.18,2.205,2.245
"2006-12-11",1.8,1.855,1.9,1.965,2.02,2.085,2.18,2.205,2.245
"2006-12-12",1.8,1.855,1.9,1.965,2.02,2.085,2.18,2.205,2.245
"2006-12-13",1.8,1.855,1.9,1.965,2.02,2.1,2.185,2.205,2.245
"2006-12-14",1.815,1.855,1.91,1.97,2.03,2.11,2.19,2.225,2.255
"2006-12-15",1.815,1.855,1.91,1.97,2.03,2.11,2.19,2.225,2.255
"2006-12-18",1.81,1.855,1.905,1.965,2.025,2.115,2.2,2.225,2.255
"2006-12-19",1.81,1.855,1.905,1.965,2.025,2.115,2.2,2.225,2.255
"2006-12-20",1.81,1.86,1.935,1.995,2.035,2.12,2.225,2.225,2.255
"2006-12-21",1.81,1.855,1.915,1.975,2.035,2.115,2.215,2.225,2.265
"2006-12-22",1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
"2006-12-25",1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
"2006-12-26",1.805,1.86,1.94,1.98,2.05,2.135,2.22,2.245,2.265
"2006-12-27",1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
"2006-12-28",1.815,1.865,1.935,1.995,2.045,2.13,2.225,2.245,2.265
"2006-12-29",1.805,1.865,1.925,1.98,2.04,2.125,2.215,2.245,2.265
"2007-01-01",1.805,1.865,1.925,1.975,2.035,2.125,2.215,2.245,2.265
"2007-01-02",1.805,1.865,1.925,1.975,2.035,2.125,2.215,2.245,2.265
"2007-01-03",1.805,1.845,1.895,1.955,2.02,2.105,2.195,2.245,2.265
"2007-01-04",1.805,1.855,1.9,1.96,2.01,2.088,2.175,2.22,2.23
"2007-01-05",1.805,1.845,1.9,1.955,2.01,2.09,2.175,2.21,2.23
"2007-01-08",1.805,1.845,1.895,1.955,2.015,2.08,2.16,2.19,2.205
"2007-01-09",1.81,1.85,1.905,1.965,2.025,2.09,2.16,2.19,2.205
"2007-01-10",1.805,1.855,1.9,1.96,2.01,2.083,2.175,2.19,2.205
"2007-01-11",1.805,1.855,1.9,1.96,2.01,2.083,2.175,2.19,2.205
"2007-01-12",1.805,1.855,1.9,1.96,2.01,2.095,2.195,2.2,2.205
"2007-01-15",1.82,1.85,1.91,1.975,2.043,2.105,2.2,2.215,2.235
"2007-01-16",1.815,1.855,1.91,1.985,2.043,2.105,2.205,2.215,2.235
"2007-01-17",1.82,1.88,1.925,1.985,2.05,2.12,2.225,2.225,2.235
"2007-01-18",1.82,1.88,1.93,1.99,2.055,2.155,2.24,2.28,2.28
"2007-01-19",1.83,1.87,1.93,1.99,2.065,2.138,2.25,2.26,2.3
"2007-01-22",1.83,1.87,1.93,1.99,2.065,2.155,2.245,2.26,2.3
"2007-01-23",1.833,1.87,1.935,1.995,2.045,2.145,2.235,2.26,2.3
"2007-01-24",1.825,1.875,1.935,1.995,2.045,2.15,2.235,2.26,2.3
"2007-01-25",1.83,1.875,1.935,2.005,2.065,2.145,2.25,2.26,2.3
"2007-01-26",1.825,1.865,1.925,1.985,2.04,2.13,2.23,2.26,2.3
"2007-01-29",1.83,1.865,1.925,1.985,2.04,2.13,2.23,2.26,2.3
"2007-01-30",1.83,1.86,1.91,1.97,2.03,2.11,2.23,2.23,2.28
"2007-01-31",1.825,1.865,1.915,1.97,2.025,2.095,2.18,2.21,2.27
"2007-02-01",1.82,1.87,1.92,1.97,2.025,2.095,2.195,2.22,2.27
"2007-02-02",1.82,1.865,1.925,1.975,2.025,2.105,2.205,2.22,2.27
"2007-02-05",1.82,1.86,1.925,1.975,2.025,2.105,2.205,2.22,2.27
"2007-02-06",1.82,1.86,1.915,1.975,2.025,2.105,2.205,2.22,2.27
"2007-02-07",1.82,1.86,1.915,1.975,2.03,2.105,2.21,2.22,2.27
"2007-02-08",1.82,1.865,1.923,1.975,2.033,2.118,2.21,2.22,2.27
"2007-02-09",1.82,1.865,1.915,1.975,2.03,2.105,2.21,2.22,2.27
"2007-02-12",1.82,1.865,1.915,1.97,2.025,2.105,2.205,2.22,2.27
"2007-02-13",1.82,1.86,1.92,1.97,2.02,2.105,2.2,2.22,2.27
"2007-02-14",1.82,1.86,1.92,1.97,2.015,2.105,2.19,2.22,2.27
"2007-02-15",1.825,1.865,1.93,1.975,2.02,2.105,2.2,2.22,2.25
"2007-02-16",1.82,1.86,1.91,1.96,2.015,2.105,2.185,2.22,2.25
"2007-02-19",1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
"2007-02-20",1.825,1.86,1.915,1.965,2.02,2.105,2.19,2.22,2.25
"2007-02-21",1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
"2007-02-22",1.823,1.855,1.91,1.96,2.015,2.103,2.185,2.22,2.25
"2007-02-23",1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
"2007-02-26",1.82,1.853,1.908,1.965,2.013,2.09,2.18,2.22,2.25
"2007-02-27",1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
"2007-02-28",1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
"2007-03-01",1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
"2007-03-02",1.815,1.848,1.905,1.96,2.005,2.078,2.165,2.22,2.25
"2007-03-05",1.823,1.845,1.893,1.945,1.993,2.058,2.155,2.185,2.25
"2007-03-06",1.82,1.85,1.9,1.95,1.995,2.075,2.18,2.19,2.205
"2007-03-07",1.82,1.85,1.9,1.95,1.99,2.075,2.175,2.19,2.205
"2007-03-08",1.82,1.85,1.895,1.945,1.995,2.075,2.175,2.19,2.205
"2007-03-09",1.823,1.855,1.898,1.948,1.995,2.075,2.18,2.19,2.205
"2007-03-12",1.825,1.855,1.91,1.955,2,2.085,2.18,2.19,2.205
"2007-03-13",1.825,1.858,1.91,1.96,2.003,2.105,2.2,2.19,2.205
"2007-03-14",1.825,1.86,1.905,1.955,2,2.085,2.2,2.19,2.205
"2007-03-15",1.828,1.865,1.905,1.963,2.01,2.103,2.2,2.21,2.23
"2007-03-16",1.835,1.873,1.91,1.965,2.01,2.11,2.195,2.19,2.205
"2007-03-19",1.835,1.865,1.905,1.965,2.015,2.125,2.215,2.215,2.215
"2007-03-20",1.835,1.865,1.918,1.97,2.015,2.115,2.21,2.215,2.215
"2007-03-21",1.835,1.873,1.915,1.965,2.015,2.103,2.205,2.215,2.215
"2007-03-22",1.835,1.865,1.905,1.965,2.01,2.11,2.19,2.215,2.215
"2007-03-23",1.838,1.875,1.915,1.97,2.015,2.11,2.213,2.215,2.215
"2007-03-26",1.84,1.883,1.915,1.965,2.015,2.108,2.22,2.22,2.22
"2007-03-27",1.84,1.88,1.92,1.965,2.025,2.12,2.23,2.27,2.3
"2007-03-28",1.845,1.875,1.915,1.965,2.02,2.13,2.235,2.27,2.3
"2007-03-29",1.84,1.88,1.915,1.975,2.033,2.11,2.24,2.28,2.305
"2007-03-30",1.845,1.893,1.92,1.97,2.02,2.143,2.253,2.28,2.3
"2007-04-02",1.855,1.895,1.935,1.985,2.04,2.135,2.255,2.28,2.3
"2007-04-03",1.85,1.89,1.925,1.985,2.03,2.13,2.25,2.3,2.32
"2007-04-04",1.855,1.91,1.94,1.985,2.04,2.15,2.254,2.3,2.32
"2007-04-05",1.86,1.89,1.93,1.99,2.04,2.14,2.25,2.3,2.32
"2007-04-06",1.86,1.89,1.935,1.99,2.04,2.14,2.25,2.3,2.32
"2007-04-09",1.865,1.903,1.943,2,2.06,2.16,2.273,2.3,2.32
"2007-04-10",1.865,1.905,1.945,2.005,2.055,2.16,2.28,2.315,2.335
"2007-04-11",1.885,1.93,1.97,2.03,2.095,2.19,2.315,2.315,2.335
"2007-04-12",1.9,1.935,1.99,2.05,2.11,2.215,2.33,2.325,2.335
"2007-04-13",1.9,1.935,1.995,2.055,2.115,2.22,2.34,2.345,2.36
"2007-04-16",1.885,1.963,2.03,2.11,2.17,2.28,2.415,2.41,2.36
"2007-04-17",1.895,1.97,2.055,2.115,2.18,2.3,2.435,2.425,2.45
"2007-04-18",1.885,1.968,2.038,2.095,2.18,2.28,2.4,2.47,2.515
"2007-04-19",1.88,1.925,1.995,2.055,2.105,2.225,2.35,2.4,2.45
"2007-04-20",1.885,1.95,2.01,2.075,2.135,2.25,2.375,2.415,2.45
"2007-04-23",1.875,1.945,2.015,2.08,2.145,2.245,2.365,2.41,2.45
"2007-04-24",1.885,1.955,2.04,2.105,2.18,2.285,2.435,2.435,2.45
"2007-04-25",1.885,1.955,2.04,2.11,2.185,2.28,2.4,2.435,2.46
"2007-04-26",1.885,1.95,2.035,2.115,2.19,2.31,2.425,2.45,2.485
"2007-04-27",1.89,1.953,2.035,2.12,2.195,2.305,2.425,2.47,2.5
"2007-04-30",1.885,1.945,2.035,2.115,2.195,2.315,2.425,2.47,2.5
"2007-05-01",1.885,1.95,2.035,2.12,2.19,2.31,2.425,2.47,2.5
"2007-05-02",1.885,1.955,2.035,2.105,2.18,2.305,2.425,2.47,2.5
"2007-05-03",1.895,1.98,2.055,2.153,2.25,2.365,2.5,2.47,2.575
"2007-05-04",1.895,1.975,2.055,2.14,2.23,2.35,2.485,2.5,2.55
"2007-05-07",1.89,1.963,2.035,2.123,2.21,2.32,2.45,2.5,2.55
"2007-05-08",1.895,1.96,2.025,2.1,2.18,2.295,2.415,2.5,2.53
"2007-05-09",1.885,1.955,2.02,2.09,2.165,2.27,2.42,2.475,2.515
"2007-05-10",1.89,1.955,2.025,2.09,2.15,2.27,2.39,2.49,2.5
"2007-05-11",1.885,1.955,2.005,2.065,2.14,2.245,2.365,2.45,2.47
"2007-05-14",1.885,1.955,2.005,2.065,2.145,2.25,2.385,2.45,2.47
"2007-05-15",1.9,1.96,2.025,2.09,2.168,2.278,2.4,2.45,2.47
"2007-05-16",1.91,1.985,2.065,2.135,2.205,2.325,2.44,2.45,2.47
"2007-05-17",1.905,1.98,2.065,2.14,2.215,2.325,2.435,2.48,2.48
"2007-05-18",1.91,2,2.07,2.155,2.235,2.35,2.475,2.5,2.5
"2007-05-21",1.925,2.01,2.09,2.175,2.25,2.37,2.505,2.5,2.5
"2007-05-22",1.925,2.015,2.095,2.18,2.263,2.39,2.51,2.55,2.55
"2007-05-23",1.935,2.03,2.11,2.185,2.28,2.4,2.538,2.55,2.55
"2007-05-24",1.945,2.045,2.145,2.215,2.31,2.42,2.555,2.6,2.65
"2007-05-25",1.978,2.08,2.185,2.265,2.355,2.465,2.61,2.6,2.65
"2007-05-28",2.06,2.16,2.25,2.315,2.42,2.52,2.675,2.65,2.68
"2007-05-29",2.135,2.175,2.23,2.28,2.34,2.445,2.59,2.675,2.725
"2007-05-30",2.32,2.305,2.31,2.345,2.395,2.48,2.64,2.675,2.725
"2007-05-31",2.36,2.36,2.405,2.413,2.445,2.51,2.643,2.65,2.7
"2007-06-01",2.355,2.363,2.403,2.433,2.48,2.578,2.678,2.7,2.7
"2007-06-04",2.325,2.335,2.39,2.41,2.465,2.535,2.62,2.7,2.7
"2007-06-05",2.38,2.39,2.418,2.475,2.505,2.595,2.68,2.68,2.68
"2007-06-06",2.385,2.375,2.395,2.45,2.495,2.575,2.63,2.7,2.7
"2007-06-07",2.43,2.43,2.45,2.505,2.545,2.62,2.71,2.7,2.7
"2007-06-08",2.525,2.535,2.535,2.585,2.65,2.73,2.8,2.85,2.9
"2007-06-11",2.545,2.545,2.535,2.575,2.625,2.685,2.75,2.85,2.9
"2007-06-12",2.468,2.435,2.448,2.46,2.49,2.548,2.605,2.725,2.775
"2007-06-13",2.48,2.45,2.468,2.505,2.54,2.605,2.695,2.7,2.75
"2007-06-14",2.475,2.465,2.475,2.545,2.585,2.625,2.735,2.78,2.8
"2007-06-15",2.475,2.465,2.48,2.535,2.57,2.64,2.755,2.78,2.8
"2007-06-18",2.475,2.465,2.485,2.53,2.57,2.625,2.735,2.78,2.8
"2007-06-19",2.475,2.45,2.48,2.53,2.545,2.615,2.675,2.78,2.8
"2007-06-20",2.435,2.39,2.418,2.463,2.495,2.57,2.65,2.68,2.8
"2007-06-21",2.38,2.355,2.385,2.435,2.48,2.535,2.61,2.68,2.72
"2007-06-22",2.36,2.365,2.405,2.47,2.53,2.585,2.675,2.72,2.75
"2007-06-25",2.305,2.305,2.355,2.38,2.455,2.525,2.595,2.68,2.75
"2007-06-26",2.26,2.27,2.315,2.385,2.435,2.493,2.59,2.68,2.75
"2007-06-27",2.29,2.295,2.33,2.39,2.458,2.525,2.62,2.68,2.75
"2007-06-28",2.325,2.325,2.37,2.415,2.48,2.56,2.675,2.7,2.75
"2007-06-29",2.325,2.35,2.405,2.47,2.5,2.6,2.71,2.7,2.78
"2007-07-02",2.35,2.375,2.41,2.465,2.525,2.595,2.71,2.73,2.78
"2007-07-03",2.39,2.425,2.465,2.525,2.575,2.665,2.77,2.78,2.82
"2007-07-04",2.435,2.44,2.495,2.55,2.62,2.71,2.81,2.82,2.82
"2007-07-05",2.435,2.475,2.525,2.6,2.65,2.76,2.86,2.835,2.88
"2007-07-06",2.465,2.505,2.568,2.635,2.68,2.78,2.883,2.875,2.9
"2007-07-09",2.435,2.485,2.54,2.58,2.65,2.745,2.825,2.875,2.9
"2007-07-10",2.47,2.5,2.565,2.64,2.68,2.765,2.89,2.815,2.9
"2007-07-11",2.47,2.505,2.555,2.62,2.675,2.73,2.855,2.815,2.9
"2007-07-12",2.468,2.52,2.565,2.61,2.67,2.78,2.89,2.91,2.9
"2007-07-13",2.46,2.525,2.575,2.635,2.675,2.775,2.885,2.91,2.93
"2007-07-16",2.405,2.45,2.51,2.56,2.615,2.705,2.815,2.91,2.93
"2007-07-17",2.425,2.49,2.538,2.605,2.64,2.74,2.845,2.88,2.93
"2007-07-18",2.42,2.48,2.523,2.58,2.63,2.705,2.835,2.88,2.93
"2007-07-19",2.455,2.515,2.535,2.593,2.643,2.72,2.838,2.9,2.95
"2007-07-20",2.508,2.59,2.625,2.695,2.762,2.848,2.935,2.9,2.95
"2007-07-23",2.543,2.645,2.7,2.76,2.825,2.92,3.02,3.09,3.105
"2007-07-24",2.555,2.655,2.73,2.795,2.855,2.945,3.045,3.1,3.13
"2007-07-25",2.57,2.655,2.73,2.783,2.84,2.935,3.03,3.1,3.13
"2007-07-26",2.515,2.625,2.695,2.76,2.8,2.89,2.995,3.05,3.13
"2007-07-27",2.5,2.59,2.655,2.7,2.743,2.825,2.93,3.05,3.1
"2007-07-30",2.515,2.63,2.695,2.755,2.815,2.905,2.995,3.02,3.03
"2007-07-31",2.515,2.625,2.695,2.755,2.835,2.895,2.985,3.02,3.03
"2007-08-01",2.47,2.575,2.635,2.675,2.725,2.805,2.94,3.02,3.03
"2007-08-02",2.475,2.565,2.635,2.675,2.71,2.81,2.91,2.97,3.01
"2007-08-03",2.48,2.56,2.62,2.665,2.69,2.8,2.87,2.97,3.01
"2007-08-06",2.443,2.515,2.565,2.605,2.648,2.7,2.82,2.86,2.9
"2007-08-07",2.42,2.485,2.54,2.565,2.6,2.67,2.785,2.825,2.87
"2007-08-08",2.445,2.51,2.558,2.6,2.64,2.728,2.815,2.85,2.885
"2007-08-09",2.445,2.515,2.565,2.605,2.655,2.725,2.815,2.85,2.925
"2007-08-10",2.405,2.46,2.48,2.53,2.585,2.66,2.765,2.875,2.925
"2007-08-13",2.323,2.373,2.415,2.438,2.49,2.555,2.645,2.68,2.76
"2007-08-14",2.343,2.385,2.425,2.455,2.49,2.56,2.65,2.68,2.71
"2007-08-15",2.285,2.305,2.315,2.34,2.375,2.445,2.535,2.68,2.71
"2007-08-16",2.24,2.255,2.27,2.29,2.34,2.39,2.44,2.63,2.64
"2007-08-17",2.205,2.255,2.255,2.275,2.325,2.39,2.5,2.55,2.59
"2007-08-20",2.253,2.29,2.32,2.42,2.415,2.443,2.558,2.55,2.63
"2007-08-21",2.205,2.235,2.265,2.295,2.325,2.38,2.46,2.56,2.63
"2007-08-22",2.235,2.27,2.305,2.335,2.355,2.39,2.525,2.56,2.63
"2007-08-23",2.25,2.29,2.33,2.375,2.415,2.48,2.555,2.59,2.63
"2007-08-24",2.245,2.285,2.325,2.36,2.4,2.465,2.53,2.6,2.64
"2007-08-27",2.285,2.335,2.38,2.44,2.5,2.555,2.64,2.62,2.72
"2007-08-28",2.265,2.3,2.345,2.395,2.445,2.54,2.62,2.63,2.68
"2007-08-29",2.255,2.3,2.35,2.395,2.43,2.49,2.59,2.63,2.67
"2007-08-30",2.265,2.31,2.355,2.39,2.44,2.51,2.6,2.67,2.69
"2007-08-31",2.31,2.35,2.405,2.465,2.515,2.59,2.67,2.71,2.77
"2007-09-03",2.295,2.35,2.39,2.445,2.495,2.59,2.67,2.72,2.77
"2007-09-04",2.28,2.325,2.365,2.42,2.475,2.545,2.64,2.72,2.77
"2007-09-05",2.29,2.335,2.385,2.445,2.495,2.56,2.65,2.71,2.77
"2007-09-06",2.295,2.34,2.4,2.46,2.505,2.56,2.66,2.71,2.77
"2007-09-07",2.28,2.325,2.39,2.445,2.485,2.545,2.66,2.71,2.77
"2007-09-10",2.215,2.25,2.28,2.325,2.365,2.44,2.535,2.575,2.7
"2007-09-11",2.23,2.265,2.29,2.338,2.375,2.45,2.535,2.575,2.625
"2007-09-12",2.235,2.255,2.29,2.335,2.375,2.45,2.54,2.6,2.65
"2007-09-13",2.23,2.275,2.305,2.338,2.375,2.46,2.55,2.6,2.65
"2007-09-14",2.265,2.305,2.335,2.388,2.385,2.515,2.31,2.625,2.65
"2007-09-17",2.265,2.305,2.325,2.375,2.425,2.505,2.585,2.625,2.65
"2007-09-18",2.265,2.305,2.325,2.375,2.435,2.505,2.575,2.625,2.65
"2007-09-19",2.255,2.285,2.33,2.375,2.425,2.505,2.585,2.625,2.65
"2007-09-20",2.265,2.305,2.34,2.395,2.465,2.535,2.608,2.625,2.65
"2007-09-21",2.39,2.36,2.41,2.47,2.53,2.59,2.67,2.72,2.75
"2007-09-24",2.295,2.355,2.405,2.475,2.525,2.595,2.665,2.72,2.75
"2007-09-25",2.28,2.35,2.405,2.46,2.53,2.625,2.705,2.72,2.75
"2007-09-26",2.315,2.375,2.43,2.488,2.545,2.62,2.71,2.72,2.75
"2007-09-27",2.335,2.41,2.47,2.545,2.6,2.67,2.755,2.85,2.915
"2007-09-28",2.335,2.4,2.45,2.52,2.59,2.66,2.735,2.8,2.82
"2007-10-01",2.37,2.44,2.47,2.55,2.64,2.7,2.8,2.83,2.85
"2007-10-02",2.355,2.41,2.49,2.547,2.63,2.705,2.815,2.83,2.85
"2007-10-03",2.365,2.455,2.51,2.595,2.64,2.722,2.815,2.85,2.88
"2007-10-04",2.355,2.43,2.49,2.555,2.61,2.685,2.775,2.85,2.88
"2007-10-05",2.365,2.425,2.53,2.6,2.67,2.685,2.8,2.84,2.88
"2007-10-08",2.425,2.525,2.598,2.678,2.73,2.799,2.926,2.84,2.885
"2007-10-09",2.4,2.495,2.578,2.635,2.7,2.785,2.87,2.93,2.905
"2007-10-10",2.415,2.515,2.57,2.665,2.705,2.8,2.9,2.93,2.905
"2007-10-11",2.4,2.503,2.58,2.65,2.705,2.77,2.865,2.93,2.905
"2007-10-12",2.41,2.495,2.56,2.64,2.67,2.775,2.845,2.93,2.905
"2007-10-15",2.43,2.51,2.58,2.628,2.7,2.775,2.86,2.93,2.925
"2007-10-16",2.41,2.523,2.585,2.635,2.71,2.77,2.893,2.9,2.925
"2007-10-17",2.42,2.505,2.565,2.64,2.68,2.775,2.84,2.9,2.925
"2007-10-18",2.41,2.485,2.54,2.605,2.67,2.743,2.82,2.9,2.925
"2007-10-19",2.41,2.48,2.54,2.596,2.66,2.733,2.821,2.885,2.915
"2007-10-22",2.395,2.455,2.5,2.555,2.593,2.655,2.765,2.85,2.915
"2007-10-23",2.405,2.475,2.52,2.575,2.63,2.685,2.76,2.85,2.89
"2007-10-24",2.385,2.444,2.485,2.535,2.59,2.655,2.755,2.82,2.89
"2007-10-25",2.395,2.455,2.525,2.565,2.625,2.695,2.785,2.83,2.87
"2007-10-26",2.396,2.47,2.53,2.58,2.645,2.715,2.793,2.83,2.87
"2007-10-29",2.4,2.488,2.56,2.58,2.685,2.77,2.84,2.83,2.87
"2007-10-30",2.408,2.478,2.555,2.615,2.675,2.75,2.835,2.87,2.925
"2007-10-31",2.415,2.48,2.555,2.615,2.675,2.74,2.83,2.87,2.925
"2007-11-01",2.405,2.495,2.555,2.625,2.675,2.75,2.84,2.87,2.925
"2007-11-02",2.4,2.485,2.56,2.63,2.69,2.765,2.86,2.87,2.92
"2007-11-05",2.433,2.548,2.623,2.705,2.795,2.86,2.96,2.87,2.94
"2007-11-06",2.438,2.558,2.643,2.705,2.773,2.868,2.958,2.87,3.05
"2007-11-07",2.445,2.526,2.63,2.678,2.74,2.82,2.94,2.87,3.02
"2007-11-08",2.421,2.533,2.604,2.656,2.719,2.811,2.913,2.87,3.02
"2007-11-09",2.43,2.51,2.565,2.63,2.68,2.765,2.865,2.87,2.96
"2007-11-12",2.4,2.49,2.545,2.58,2.635,2.7,2.82,2.87,2.96
"2007-11-13",2.42,2.49,2.545,2.6,2.655,2.728,2.82,2.87,2.87
"2007-11-14",2.4,2.49,2.55,2.61,2.655,2.73,2.82,2.87,2.91
"2007-11-15",2.44,2.518,2.565,2.61,2.673,2.748,2.84,2.87,2.92
"2007-11-16",2.41,2.475,2.52,2.565,2.615,2.69,2.79,2.87,2.87
"2007-11-19",2.41,2.47,2.505,2.555,2.59,2.67,2.72,2.87,2.87
"2007-11-20",2.405,2.465,2.5,2.54,2.6,2.675,2.755,2.87,2.84
"2007-11-21",2.345,2.38,2.415,2.46,2.5,2.565,2.64,2.87,2.71
"2007-11-22",2.35,2.375,2.408,2.455,2.493,2.573,2.653,2.87,2.71
"2007-11-23",2.34,2.37,2.39,2.435,2.47,2.54,2.63,2.87,2.71
"2007-11-26",2.36,2.41,2.445,2.49,2.53,2.605,2.69,2.87,2.79
"2007-11-27",2.36,2.405,2.43,2.5,2.525,2.605,2.7,2.87,2.79
"2007-11-28",2.37,2.43,2.455,2.5,2.525,2.618,2.715,2.87,2.79
"2007-11-29",2.355,2.395,2.42,2.465,2.505,2.575,2.665,2.87,2.75
"2007-11-30",2.375,2.385,2.405,2.465,2.5,2.575,2.68,2.87,2.75
"2007-12-03",2.363,2.408,2.438,2.48,2.523,2.59,2.68,2.87,2.75
"2007-12-04",2.355,2.4,2.445,2.485,2.535,2.6,2.695,2.87,2.77
"2007-12-05",2.37,2.42,2.455,2.505,2.545,2.62,2.71,2.87,2.78
"2007-12-06",2.355,2.4,2.425,2.48,2.515,2.59,2.65,2.87,2.74
"2007-12-07",2.35,2.385,2.415,2.45,2.495,2.573,2.65,2.87,2.74
"2007-12-10",2.36,2.385,2.405,2.455,2.5,2.575,2.65,2.87,2.74
"2007-12-11",2.35,2.373,2.403,2.445,2.488,2.555,2.635,2.87,2.74
"2007-12-12",2.35,2.39,2.42,2.44,2.495,2.565,2.665,2.87,2.75
"2007-12-13",2.36,2.38,2.415,2.455,2.498,2.57,2.658,2.87,2.72
"2007-12-14",2.355,2.39,2.4,2.441,2.495,2.563,2.65,2.87,2.72
"2007-12-17",2.363,2.38,2.395,2.435,2.49,2.55,2.625,2.87,2.72
"2007-12-18",2.35,2.38,2.405,2.45,2.49,2.57,2.645,2.87,2.73
"2007-12-19",2.35,2.375,2.4,2.435,2.483,2.555,2.61,2.87,2.7
"2007-12-20",2.35,2.355,2.38,2.42,2.475,2.54,2.615,2.87,2.7
